user_id,month,total_income,total_expenses,savings,savings_ratio,debt_ratio,expense_ratio,predicted_financial_health
user_197,2024-06,132590.2,91575.06,41015.15,0.309,25.201,0.691,Needs Improvement
user_197,2024-07,146445.29,99911.65,46533.65,0.318,27.082,0.682,Needs Improvement
user_197,2024-08,132533.13,92475.09,40058.04,0.302,27.391,0.698,Needs Improvement
user_197,2024-09,146066.87,87206.42,58860.44,0.403,26.137,0.597,Needs Improvement
user_197,2024-10,129924.32,89357.26,40567.06,0.312,27.55,0.688,Needs Improvement
user_197,2024-11,133787.03,90924.01,42863.02,0.32,27.026,0.68,Needs Improvement
user_197,2024-12,147857.49,106325.79,41531.7,0.281,27.541,0.719,Needs Improvement
user_59,2024-01,176620.45,119595.22,57025.24,0.323,12.353,0.677,Good
user_59,2024-02,177385.84,125799.27,51586.57,0.291,12.562,0.709,Good
user_59,2024-03,196229.38,105573.51,90655.87,0.462,13.264,0.538,Good
user_59,2024-04,188931.71,108568.42,80363.29,0.425,14.848,0.575,Good
user_59,2024-05,173453.03,106365.6,67087.42,0.387,13.348,0.613,Good
user_59,2024-06,182605.5,117150.02,65455.49,0.358,13.761,0.642,Good
user_59,2024-07,178283.21,118550.5,59732.71,0.335,13.021,0.665,Good
user_59,2024-08,183984.28,114121.0,69863.27,0.38,12.921,0.62,Good
user_59,2024-09,175030.15,120341.48,54688.67,0.312,12.803,0.688,Good
user_59,2024-10,196399.65,130096.06,66303.6,0.338,14.892,0.662,Good
user_59,2024-11,197073.19,119711.12,77362.06,0.393,14.762,0.607,Good
user_59,2024-12,191040.4,122753.75,68286.65,0.357,13.424,0.643,Good
user_49,2024-01,126028.62,71780.48,54248.13,0.43,26.65,0.57,Good
user_49,2024-02,131080.77,65423.91,65656.86,0.501,22.545,0.499,Good
user_49,2024-03,131155.38,75954.08,55201.31,0.421,23.231,0.579,Good
user_49,2024-04,126098.12,72736.22,53361.91,0.423,25.423,0.577,Good
user_49,2024-05,125552.31,77173.96,48378.35,0.385,23.798,0.615,Good
user_49,2024-06,118021.24,69523.16,48498.08,0.411,25.301,0.589,Good
user_49,2024-07,114534.88,75671.81,38863.07,0.339,26.504,0.661,Good
user_49,2024-08,124949.79,62877.71,62072.07,0.497,26.676,0.503,Good
user_49,2024-09,121196.45,76677.7,44518.74,0.367,25.467,0.633,Good
user_49,2024-10,109689.11,62315.89,47373.22,0.432,26.797,0.568,Good
user_49,2024-11,125535.52,67867.79,57667.73,0.459,26.386,0.541,Good
user_49,2024-12,114093.73,70867.1,43226.62,0.379,27.043,0.621,Good
user_89,2024-01,154991.69,101776.79,53214.89,0.343,21.868,0.657,Good
user_89,2024-02,153820.03,94438.76,59381.28,0.386,22.907,0.614,Good
user_89,2024-03,162322.68,124904.07,37418.61,0.231,22.784,0.769,Good
user_89,2024-04,143661.35,115929.17,27732.17,0.193,21.045,0.807,Good
user_89,2024-05,167308.32,93956.33,73352.0,0.438,20.947,0.562,Good
user_89,2024-06,167402.47,118723.42,48679.05,0.291,22.72,0.709,Good
user_89,2024-07,143996.31,103705.58,40290.73,0.28,19.3,0.72,Good
user_89,2024-08,163379.3,96579.8,66799.5,0.409,20.107,0.591,Good
user_89,2024-09,138970.05,93132.46,45837.59,0.33,23.186,0.67,Good
user_89,2024-10,138274.57,118695.83,19578.74,0.142,21.154,0.858,Good
user_89,2024-11,162287.26,104795.91,57491.35,0.354,22.118,0.646,Good
user_89,2024-12,138268.27,106276.86,31991.42,0.231,22.388,0.769,Good
user_22,2024-01,41765.75,22394.84,19370.92,0.464,23.472,0.536,Good
user_22,2024-02,44995.42,26536.42,18459.0,0.41,19.873,0.59,Good
user_22,2024-03,38885.56,25552.08,13333.48,0.343,23.507,0.657,Good
user_22,2024-04,39563.17,24370.47,15192.7,0.384,20.168,0.616,Good
user_22,2024-05,40093.29,25958.63,14134.67,0.353,20.635,0.647,Good
user_22,2024-06,38315.92,23190.2,15125.72,0.395,21.261,0.605,Good
user_22,2024-07,40440.42,25836.4,14604.02,0.361,20.698,0.639,Good
user_22,2024-08,44729.76,23371.44,21358.31,0.477,20.737,0.523,Good
user_22,2024-09,43995.6,27112.82,16882.78,0.384,24.096,0.616,Good
user_22,2024-10,38935.71,24600.02,14335.69,0.368,21.157,0.632,Good
user_22,2024-11,43496.89,23169.85,20327.04,0.467,23.331,0.533,Good
user_22,2024-12,41928.08,21005.95,20922.13,0.499,23.407,0.501,Good
user_58,2024-01,134077.56,73523.86,60553.71,0.452,13.65,0.548,Needs Improvement
user_58,2024-02,137523.04,76491.41,61031.63,0.444,12.08,0.556,Needs Improvement
user_58,2024-03,144618.76,89612.28,55006.49,0.38,12.955,0.62,Needs Improvement
user_58,2024-04,147127.22,80723.38,66403.83,0.451,13.81,0.549,Needs Improvement
user_58,2024-05,136550.2,88069.97,48480.24,0.355,12.348,0.645,Needs Improvement
user_58,2024-06,130018.85,79375.04,50643.81,0.39,14.159,0.61,Needs Improvement
user_58,2024-07,126715.56,68353.77,58361.79,0.461,13.157,0.539,Needs Improvement
user_58,2024-08,125475.86,81349.47,44126.4,0.352,12.208,0.648,Needs Improvement
user_58,2024-09,141109.93,78179.49,62930.44,0.446,13.206,0.554,Needs Improvement
user_58,2024-10,128783.13,88094.33,40688.8,0.316,12.172,0.684,Needs Improvement
user_58,2024-11,132440.3,69299.89,63140.41,0.477,12.123,0.523,Needs Improvement
user_58,2024-12,143902.82,74215.87,69686.96,0.484,13.382,0.516,Needs Improvement
user_161,2024-01,152741.8,110556.36,42185.44,0.276,40.601,0.724,Needs Improvement
user_161,2024-02,148378.63,109457.74,38920.89,0.262,42.076,0.738,Needs Improvement
user_161,2024-03,168697.42,128264.99,40432.43,0.24,40.001,0.76,Needs Improvement
user_161,2024-04,172925.69,121328.96,51596.72,0.298,40.272,0.702,Needs Improvement
user_161,2024-05,154851.27,106712.93,48138.34,0.311,40.318,0.689,Needs Improvement
user_161,2024-06,161940.74,105392.87,56547.87,0.349,42.381,0.651,Needs Improvement
user_161,2024-07,146630.01,96493.59,50136.43,0.342,47.218,0.658,Needs Improvement
user_161,2024-08,168376.71,108655.67,59721.04,0.355,43.243,0.645,Needs Improvement
user_161,2024-09,163861.79,108606.39,55255.4,0.337,44.938,0.663,Needs Improvement
user_161,2024-10,171634.35,127928.77,43705.58,0.255,44.723,0.745,Needs Improvement
user_161,2024-11,165192.88,127107.84,38085.04,0.231,41.591,0.769,Needs Improvement
user_161,2024-12,153312.92,129742.44,23570.48,0.154,43.799,0.846,Needs Improvement
user_193,2024-01,154422.68,101751.52,52671.16,0.341,16.774,0.659,Needs Improvement
user_193,2024-02,156888.71,120687.2,36201.52,0.231,15.501,0.769,Needs Improvement
user_193,2024-03,171824.91,102454.16,69370.75,0.404,17.485,0.596,Needs Improvement
user_193,2024-04,162902.35,117958.32,44944.03,0.276,16.959,0.724,Needs Improvement
user_193,2024-05,152664.87,127051.56,25613.31,0.168,16.808,0.832,Needs Improvement
user_193,2024-06,155539.34,135672.61,19866.73,0.128,17.556,0.872,Needs Improvement
user_193,2024-07,161239.82,134550.88,26688.94,0.166,15.03,0.834,Needs Improvement
user_193,2024-08,163206.25,106429.13,56777.12,0.348,14.919,0.652,Needs Improvement
user_193,2024-09,160511.43,111917.41,48594.02,0.303,14.922,0.697,Needs Improvement
user_193,2024-10,143451.83,132965.51,10486.32,0.073,14.667,0.927,Needs Improvement
user_193,2024-11,159602.17,110622.92,48979.25,0.307,15.689,0.693,Needs Improvement
user_193,2024-12,165451.79,127990.08,37461.7,0.226,17.697,0.774,Needs Improvement
user_130,2024-01,91056.13,61808.52,29247.6,0.321,12.218,0.679,Moderate
user_130,2024-02,85460.65,70031.17,15429.47,0.181,11.3,0.819,Moderate
user_130,2024-03,93980.24,64670.75,29309.49,0.312,12.037,0.688,Moderate
user_130,2024-04,88573.77,67175.37,21398.4,0.242,11.115,0.758,Moderate
user_130,2024-05,89669.35,57843.65,31825.7,0.355,10.575,0.645,Moderate
user_130,2024-06,83972.66,54406.68,29565.98,0.352,12.082,0.648,Moderate
user_130,2024-07,80445.31,60360.55,20084.76,0.25,11.871,0.75,Moderate
user_130,2024-08,83251.6,68686.23,14565.37,0.175,11.676,0.825,Moderate
user_130,2024-09,82730.94,60049.35,22681.59,0.274,10.872,0.726,Moderate
user_130,2024-10,79549.43,61289.84,18259.59,0.23,12.439,0.77,Moderate
user_130,2024-11,81868.27,68768.77,13099.5,0.16,11.619,0.84,Moderate
user_130,2024-12,79653.59,58398.89,21254.7,0.267,10.837,0.733,Moderate
user_38,2024-01,176312.35,137544.48,38767.88,0.22,20.288,0.78,Good
user_38,2024-02,171813.64,125895.16,45918.48,0.267,20.287,0.733,Good
user_38,2024-03,173412.94,133033.04,40379.9,0.233,17.176,0.767,Good
user_38,2024-04,192398.27,121742.78,70655.5,0.367,20.192,0.633,Good
user_38,2024-05,174548.01,108499.56,66048.45,0.378,19.275,0.622,Good
user_38,2024-06,194815.59,123197.22,71618.37,0.368,18.498,0.632,Good
user_38,2024-07,168338.03,119427.65,48910.38,0.291,19.203,0.709,Good
user_38,2024-08,203249.88,116867.46,86382.42,0.425,20.597,0.575,Good
user_38,2024-09,182755.55,111058.61,71696.95,0.392,17.039,0.608,Good
user_38,2024-10,189060.88,118319.15,70741.73,0.374,19.241,0.626,Good
user_38,2024-11,183428.04,130227.21,53200.84,0.29,20.131,0.71,Good
user_38,2024-12,196835.97,135883.25,60952.72,0.31,19.036,0.69,Good
user_158,2024-01,149696.49,133081.48,16615.01,0.111,19.525,0.889,Needs Improvement
user_158,2024-02,157283.43,117395.24,39888.19,0.254,18.791,0.746,Needs Improvement
user_158,2024-03,164755.13,142178.51,22576.62,0.137,18.592,0.863,Needs Improvement
user_158,2024-04,155492.89,108554.1,46938.79,0.302,20.862,0.698,Needs Improvement
user_158,2024-05,151128.05,109024.48,42103.57,0.279,19.355,0.721,Needs Improvement
user_158,2024-06,162202.09,134279.8,27922.29,0.172,17.606,0.828,Needs Improvement
user_158,2024-07,162990.12,139327.96,23662.16,0.145,19.563,0.855,Needs Improvement
user_158,2024-08,145009.03,141932.4,3076.63,0.021,18.762,0.979,Needs Improvement
user_158,2024-09,145398.29,142313.81,3084.48,0.021,19.889,0.979,Needs Improvement
user_158,2024-10,176978.16,110372.71,66605.45,0.376,19.137,0.624,Needs Improvement
user_158,2024-11,162527.85,113675.23,48852.61,0.301,17.595,0.699,Needs Improvement
user_158,2024-12,171524.57,117166.72,54357.85,0.317,17.232,0.683,Needs Improvement
user_194,2024-01,243647.67,183608.6,60039.07,0.246,30.481,0.754,Needs Improvement
user_194,2024-02,225048.35,142502.54,82545.81,0.367,32.246,0.633,Needs Improvement
user_194,2024-03,235860.43,183392.13,52468.3,0.222,33.308,0.778,Needs Improvement
user_194,2024-04,223886.99,188262.36,35624.63,0.159,32.549,0.841,Needs Improvement
user_194,2024-05,240539.06,181188.75,59350.3,0.247,32.46,0.753,Needs Improvement
user_194,2024-06,260871.44,173702.06,87169.38,0.334,29.491,0.666,Needs Improvement
user_194,2024-07,235310.61,145887.63,89422.98,0.38,28.031,0.62,Needs Improvement
user_194,2024-08,231515.35,152000.19,79515.16,0.343,33.024,0.657,Needs Improvement
user_194,2024-09,214012.83,168390.79,45622.04,0.213,31.909,0.787,Needs Improvement
user_194,2024-10,231821.65,173370.36,58451.29,0.252,29.883,0.748,Needs Improvement
user_194,2024-11,243170.52,146173.53,96997.0,0.399,33.193,0.601,Needs Improvement
user_194,2024-12,227231.34,161328.24,65903.1,0.29,30.733,0.71,Needs Improvement
user_2,2024-01,67766.45,54579.17,13187.28,0.195,10.316,0.805,Good
user_2,2024-02,66162.52,52722.16,13440.36,0.203,10.206,0.797,Good
user_2,2024-03,65484.17,51519.12,13965.05,0.213,10.374,0.787,Good
user_2,2024-04,69775.44,52319.37,17456.07,0.25,10.339,0.75,Good
user_2,2024-05,59359.18,51866.01,7493.17,0.126,11.356,0.874,Good
user_2,2024-06,68772.57,52931.47,15841.1,0.23,10.227,0.77,Good
user_2,2024-07,62338.37,56640.65,5697.72,0.091,9.553,0.909,Good
user_2,2024-08,62495.53,51243.15,11252.38,0.18,10.059,0.82,Good
user_2,2024-09,65599.26,60872.98,4726.28,0.072,10.563,0.928,Good
user_2,2024-10,61997.83,47477.88,14519.96,0.234,10.242,0.766,Good
user_2,2024-11,68450.19,46821.14,21629.05,0.316,11.233,0.684,Good
user_2,2024-12,68589.49,55609.56,12979.93,0.189,11.104,0.811,Good
user_53,2024-01,190413.17,133826.04,56587.13,0.297,36.981,0.703,Good
user_53,2024-02,212970.52,141776.62,71193.91,0.334,34.205,0.666,Good
user_53,2024-03,203639.47,133494.98,70144.49,0.344,32.931,0.656,Good
user_53,2024-04,185775.44,132373.96,53401.48,0.287,34.959,0.713,Good
user_53,2024-05,174890.03,133973.36,40916.67,0.234,33.822,0.766,Good
user_53,2024-06,178665.01,135970.08,42694.93,0.239,39.971,0.761,Good
user_53,2024-07,176261.01,129722.37,46538.64,0.264,34.138,0.736,Good
user_53,2024-08,197440.75,127370.02,70070.73,0.355,36.242,0.645,Good
user_53,2024-09,203753.39,130224.71,73528.68,0.361,35.756,0.639,Good
user_53,2024-10,206839.79,112071.83,94767.95,0.458,38.171,0.542,Good
user_53,2024-11,192218.51,111622.98,80595.53,0.419,33.527,0.581,Good
user_53,2024-12,211482.35,126276.3,85206.05,0.403,37.216,0.597,Good
user_150,2024-01,242371.03,179567.04,62804.0,0.259,32.978,0.741,Good
user_150,2024-02,251891.32,152547.02,99344.3,0.394,33.56,0.606,Good
user_150,2024-03,259729.42,192561.67,67167.75,0.259,33.253,0.741,Good
user_150,2024-04,265407.87,176347.96,89059.91,0.336,30.421,0.664,Good
user_150,2024-05,259233.57,155628.7,103604.87,0.4,31.528,0.6,Good
user_150,2024-06,234992.29,148577.58,86414.71,0.368,28.536,0.632,Good
user_150,2024-07,245808.73,152328.73,93479.99,0.38,30.407,0.62,Good
user_150,2024-08,218756.13,162343.07,56413.07,0.258,32.151,0.742,Good
user_150,2024-09,242215.55,170035.86,72179.69,0.298,30.03,0.702,Good
user_150,2024-10,245509.21,171763.22,73745.99,0.3,33.289,0.7,Good
user_150,2024-11,223460.21,176516.99,46943.22,0.21,28.461,0.79,Good
user_150,2024-12,225629.01,169915.71,55713.29,0.247,30.266,0.753,Good
user_131,2024-01,190336.01,132313.52,58022.49,0.305,31.321,0.695,Moderate
user_131,2024-02,188982.21,143588.07,45394.15,0.24,30.797,0.76,Moderate
user_131,2024-03,166512.3,118828.15,47684.15,0.286,37.343,0.714,Moderate
user_131,2024-04,193597.26,123736.34,69860.92,0.361,36.749,0.639,Moderate
user_131,2024-05,168599.21,120798.77,47800.44,0.284,36.257,0.716,Moderate
user_131,2024-06,196403.95,138252.7,58151.25,0.296,31.127,0.704,Moderate
user_131,2024-07,181900.78,107244.67,74656.11,0.41,33.672,0.59,Moderate
user_131,2024-08,165937.47,119201.62,46735.85,0.282,30.793,0.718,Moderate
user_131,2024-09,192360.09,119380.09,72980.0,0.379,32.921,0.621,Moderate
user_131,2024-10,181548.37,135875.02,45673.35,0.252,32.118,0.748,Moderate
user_131,2024-11,177666.13,118724.8,58941.33,0.332,36.493,0.668,Moderate
user_131,2024-12,163361.22,107277.33,56083.89,0.343,30.761,0.657,Moderate
user_152,2024-01,204365.44,166910.53,37454.9,0.183,18.657,0.817,Good
user_152,2024-02,209102.6,142654.77,66447.82,0.318,18.149,0.682,Good
user_152,2024-03,239667.13,178269.93,61397.2,0.256,20.314,0.744,Good
user_152,2024-04,213415.82,156943.86,56471.96,0.265,20.456,0.735,Good
user_152,2024-05,231052.25,190543.21,40509.04,0.175,18.702,0.825,Good
user_152,2024-06,207813.74,158081.17,49732.57,0.239,18.622,0.761,Good
user_152,2024-07,237295.88,151176.68,86119.2,0.363,20.334,0.637,Good
user_152,2024-08,217218.91,142507.15,74711.77,0.344,18.159,0.656,Good
user_152,2024-09,226475.88,189940.2,36535.68,0.161,21.287,0.839,Good
user_152,2024-10,219414.4,179261.1,40153.29,0.183,20.196,0.817,Good
user_152,2024-11,200979.39,147936.92,53042.47,0.264,19.778,0.736,Good
user_152,2024-12,232319.63,159700.41,72619.22,0.313,18.004,0.687,Good
user_104,2024-01,65264.69,45297.68,19967.01,0.306,60.68,0.694,Moderate
user_104,2024-02,62935.32,40193.33,22741.99,0.361,54.916,0.639,Moderate
user_104,2024-03,74628.8,44414.49,30214.31,0.405,57.767,0.595,Moderate
user_104,2024-04,61578.07,40107.4,21470.67,0.349,57.62,0.651,Moderate
user_104,2024-05,68739.45,42215.22,26524.23,0.386,55.969,0.614,Moderate
user_104,2024-06,69672.4,47502.4,22170.01,0.318,52.006,0.682,Moderate
user_104,2024-07,70902.36,39702.39,31199.97,0.44,52.126,0.56,Moderate
user_104,2024-08,67350.83,38942.75,28408.08,0.422,50.429,0.578,Moderate
user_104,2024-09,61859.34,47113.92,14745.42,0.238,51.499,0.762,Moderate
user_104,2024-10,74233.36,43926.74,30306.62,0.408,51.481,0.592,Moderate
user_104,2024-11,69451.51,43821.15,25630.35,0.369,57.043,0.631,Moderate
user_104,2024-12,64898.14,42766.91,22131.23,0.341,58.001,0.659,Moderate
user_100,2024-01,126136.78,89679.33,36457.45,0.289,13.014,0.711,Moderate
user_100,2024-02,130265.78,109077.04,21188.74,0.163,11.274,0.837,Moderate
user_100,2024-03,141614.66,96896.27,44718.39,0.316,11.459,0.684,Moderate
user_100,2024-04,137029.45,87399.78,49629.67,0.362,13.044,0.638,Moderate
user_100,2024-05,124374.23,100954.47,23419.75,0.188,11.089,0.812,Moderate
user_100,2024-06,138554.39,95596.81,42957.58,0.31,11.908,0.69,Moderate
user_100,2024-07,143653.76,87301.32,56352.44,0.392,13.044,0.608,Moderate
user_100,2024-08,129891.9,105734.69,24157.21,0.186,11.645,0.814,Moderate
user_100,2024-09,143656.93,89775.21,53881.71,0.375,11.611,0.625,Moderate
user_100,2024-10,130083.88,104687.31,25396.58,0.195,12.378,0.805,Moderate
user_100,2024-11,138982.99,93087.97,45895.01,0.33,13.207,0.67,Moderate
user_100,2024-12,136192.25,89747.4,46444.85,0.341,11.487,0.659,Moderate
user_117,2024-01,257438.85,151680.6,105758.25,0.411,43.824,0.589,Needs Improvement
user_117,2024-02,229854.51,178604.84,51249.67,0.223,37.966,0.777,Needs Improvement
user_117,2024-03,254739.12,170265.66,84473.46,0.332,40.544,0.668,Needs Improvement
user_117,2024-04,240790.55,163470.05,77320.5,0.321,40.838,0.679,Needs Improvement
user_117,2024-05,232030.21,158223.46,73806.75,0.318,39.589,0.682,Needs Improvement
user_117,2024-06,239237.28,200563.35,38673.93,0.162,41.789,0.838,Needs Improvement
user_117,2024-07,220324.37,196063.11,24261.26,0.11,44.379,0.89,Needs Improvement
user_117,2024-08,221343.89,170368.56,50975.32,0.23,43.158,0.77,Needs Improvement
user_117,2024-09,236138.56,171708.61,64429.95,0.273,44.932,0.727,Needs Improvement
user_117,2024-10,214394.92,165568.21,48826.71,0.228,41.496,0.772,Needs Improvement
user_117,2024-11,242295.21,161053.79,81241.42,0.335,40.755,0.665,Needs Improvement
user_117,2024-12,249876.69,189113.12,60763.57,0.243,39.781,0.757,Needs Improvement
user_88,2024-01,62130.24,20671.98,41458.26,0.667,36.848,0.333,Moderate
user_88,2024-02,63982.47,18760.81,45221.66,0.707,35.995,0.293,Moderate
user_88,2024-03,63228.47,18897.81,44330.66,0.701,31.304,0.299,Moderate
user_88,2024-04,71972.33,20831.67,51140.66,0.711,34.561,0.289,Moderate
user_88,2024-05,68135.7,19448.96,48686.74,0.715,37.248,0.285,Moderate
user_88,2024-06,69408.63,19206.33,50202.31,0.723,37.465,0.277,Moderate
user_88,2024-07,67661.77,21581.87,46079.9,0.681,37.154,0.319,Moderate
user_88,2024-08,70635.58,16768.04,53867.53,0.763,36.697,0.237,Moderate
user_88,2024-09,61878.48,19532.56,42345.91,0.684,35.293,0.316,Moderate
user_88,2024-10,67084.88,18357.72,48727.16,0.726,35.126,0.274,Moderate
user_88,2024-11,62746.41,22328.58,40417.83,0.644,31.216,0.356,Moderate
user_88,2024-12,60692.32,19717.71,40974.61,0.675,37.42,0.325,Moderate
user_75,2024-01,214422.85,144319.22,70103.63,0.327,12.507,0.673,Moderate
user_75,2024-02,211943.02,180100.2,31842.82,0.15,12.986,0.85,Moderate
user_75,2024-03,227449.53,144688.99,82760.55,0.364,13.055,0.636,Moderate
user_75,2024-04,226357.21,147851.21,78506.0,0.347,14.119,0.653,Moderate
user_75,2024-05,253835.59,165989.0,87846.59,0.346,14.192,0.654,Moderate
user_75,2024-06,228310.56,165714.05,62596.51,0.274,13.199,0.726,Moderate
user_75,2024-07,222860.14,162241.72,60618.42,0.272,12.885,0.728,Moderate
user_75,2024-08,239881.09,169975.57,69905.52,0.291,12.543,0.709,Moderate
user_75,2024-09,233859.68,188821.99,45037.69,0.193,11.932,0.807,Moderate
user_75,2024-10,222198.83,178612.93,43585.9,0.196,14.335,0.804,Moderate
user_75,2024-11,217337.18,172897.24,44439.94,0.204,13.961,0.796,Moderate
user_75,2024-12,252840.28,146271.16,106569.12,0.421,13.387,0.579,Moderate
user_122,2024-01,142898.01,82343.78,60554.23,0.424,18.457,0.576,Moderate
user_122,2024-02,126588.13,85377.39,41210.75,0.326,18.627,0.674,Moderate
user_122,2024-03,127836.01,83176.86,44659.14,0.349,18.276,0.651,Moderate
user_122,2024-04,139906.07,83551.99,56354.09,0.403,18.167,0.597,Moderate
user_122,2024-05,118564.86,99298.09,19266.78,0.162,17.717,0.838,Moderate
user_122,2024-06,139124.37,83391.05,55733.31,0.401,18.09,0.599,Moderate
user_122,2024-07,118663.1,79805.32,38857.77,0.327,17.336,0.673,Moderate
user_122,2024-08,124529.9,87734.22,36795.68,0.295,17.94,0.705,Moderate
user_122,2024-09,138065.62,101550.99,36514.63,0.264,19.554,0.736,Moderate
user_122,2024-10,134267.57,88385.34,45882.23,0.342,20.573,0.658,Moderate
user_122,2024-11,137154.69,83557.24,53597.46,0.391,17.036,0.609,Moderate
user_122,2024-12,126379.28,76060.69,50318.59,0.398,18.694,0.602,Moderate
user_200,2024-01,75611.84,55196.78,20415.06,0.27,32.871,0.73,Needs Improvement
user_200,2024-02,81042.1,65071.35,15970.75,0.197,35.153,0.803,Needs Improvement
user_200,2024-03,86096.46,53398.38,32698.08,0.38,31.162,0.62,Needs Improvement
user_200,2024-04,87479.18,68507.64,18971.53,0.217,34.352,0.783,Needs Improvement
user_200,2024-05,84026.2,68280.89,15745.31,0.187,32.847,0.813,Needs Improvement
user_200,2024-06,86575.42,59040.04,27535.38,0.318,33.003,0.682,Needs Improvement
user_200,2024-07,81743.28,65691.1,16052.18,0.196,35.748,0.804,Needs Improvement
user_200,2024-08,77137.7,57728.2,19409.5,0.252,34.946,0.748,Needs Improvement
user_200,2024-09,87111.61,60694.09,26417.52,0.303,29.674,0.697,Needs Improvement
user_200,2024-10,87124.62,53567.89,33556.73,0.385,31.306,0.615,Needs Improvement
user_200,2024-11,83648.3,66434.36,17213.94,0.206,33.394,0.794,Needs Improvement
user_200,2024-12,84973.58,53624.41,31349.17,0.369,33.719,0.631,Needs Improvement
user_21,2024-01,44009.57,33123.94,10885.62,0.247,31.777,0.753,Good
user_21,2024-02,43237.4,33343.68,9893.73,0.229,30.312,0.771,Good
user_21,2024-03,43587.05,31213.61,12373.44,0.284,33.421,0.716,Good
user_21,2024-04,41556.03,31498.4,10057.63,0.242,33.295,0.758,Good
user_21,2024-05,46358.37,29910.96,16447.4,0.355,31.713,0.645,Good
user_21,2024-06,46188.28,35294.29,10894.0,0.236,32.256,0.764,Good
user_21,2024-07,48919.26,31851.43,17067.83,0.349,32.668,0.651,Good
user_21,2024-08,43709.27,27409.58,16299.69,0.373,30.798,0.627,Good
user_21,2024-09,48371.59,34321.37,14050.22,0.29,29.733,0.71,Good
user_21,2024-10,49495.98,30121.09,19374.89,0.391,31.584,0.609,Good
user_21,2024-11,43754.46,27960.74,15793.72,0.361,31.134,0.639,Good
user_21,2024-12,41762.8,27918.26,13844.54,0.332,31.994,0.668,Good
user_189,2024-01,183150.11,140749.39,42400.72,0.232,39.619,0.768,Good
user_189,2024-02,193859.91,131834.76,62025.15,0.32,45.133,0.68,Good
user_189,2024-03,186646.38,120555.05,66091.34,0.354,40.012,0.646,Good
user_189,2024-04,193744.97,133532.37,60212.61,0.311,39.493,0.689,Good
user_189,2024-05,182757.31,139534.09,43223.23,0.237,42.611,0.763,Good
user_189,2024-06,203088.96,137586.62,65502.35,0.323,46.736,0.677,Good
user_189,2024-07,178623.05,138317.72,40305.33,0.226,39.511,0.774,Good
user_189,2024-08,183337.28,140328.32,43008.96,0.235,40.289,0.765,Good
user_189,2024-09,192692.62,110338.36,82354.26,0.427,42.705,0.573,Good
user_189,2024-10,201853.25,142663.71,59189.53,0.293,46.211,0.707,Good
user_189,2024-11,215584.44,115994.31,99590.13,0.462,40.499,0.538,Good
user_189,2024-12,193195.09,125613.76,67581.33,0.35,42.811,0.65,Good
user_72,2024-01,205144.29,150639.19,54505.1,0.266,27.576,0.734,Moderate
user_72,2024-02,194307.62,122656.64,71650.98,0.369,29.508,0.631,Moderate
user_72,2024-03,209967.4,123645.44,86321.96,0.411,28.579,0.589,Moderate
user_72,2024-04,208366.08,159383.39,48982.69,0.235,28.327,0.765,Moderate
user_72,2024-05,181053.16,122164.66,58888.5,0.325,28.049,0.675,Moderate
user_72,2024-06,200826.12,124350.31,76475.81,0.381,25.904,0.619,Moderate
user_72,2024-07,189667.83,158868.47,30799.36,0.162,26.725,0.838,Moderate
user_72,2024-08,202033.61,138206.99,63826.62,0.316,30.458,0.684,Moderate
user_72,2024-09,196177.43,139326.49,56850.94,0.29,28.97,0.71,Moderate
user_72,2024-10,199023.74,146731.34,52292.4,0.263,27.397,0.737,Moderate
user_72,2024-11,195339.32,132249.79,63089.53,0.323,27.521,0.677,Moderate
user_72,2024-12,200840.74,165148.89,35691.85,0.178,28.564,0.822,Moderate
user_107,2024-01,207391.09,166239.7,41151.39,0.198,22.757,0.802,Moderate
user_107,2024-02,216402.75,169880.08,46522.67,0.215,23.751,0.785,Moderate
user_107,2024-03,194223.24,169649.67,24573.57,0.127,24.296,0.873,Moderate
user_107,2024-04,204122.39,150906.01,53216.38,0.261,24.464,0.739,Moderate
user_107,2024-05,204002.64,157119.36,46883.28,0.23,24.156,0.77,Moderate
user_107,2024-06,193853.04,137570.86,56282.18,0.29,23.484,0.71,Moderate
user_107,2024-07,196990.65,157374.95,39615.7,0.201,22.422,0.799,Moderate
user_107,2024-08,206754.05,165613.21,41140.84,0.199,21.36,0.801,Moderate
user_107,2024-09,193492.1,153932.83,39559.27,0.204,23.928,0.796,Moderate
user_107,2024-10,213541.24,161268.25,52272.99,0.245,24.471,0.755,Moderate
user_107,2024-11,187236.54,137828.48,49408.06,0.264,21.458,0.736,Moderate
user_107,2024-12,204330.86,150822.81,53508.04,0.262,23.399,0.738,Moderate
user_15,2024-01,201604.14,127665.46,73938.68,0.367,10.239,0.633,Good
user_15,2024-02,186911.73,133436.78,53474.95,0.286,9.912,0.714,Good
user_15,2024-03,181283.74,132424.4,48859.34,0.27,10.132,0.73,Good
user_15,2024-04,210403.01,128932.99,81470.02,0.387,10.282,0.613,Good
user_15,2024-05,177109.34,106633.86,70475.47,0.398,9.063,0.602,Good
user_15,2024-06,192098.16,124389.33,67708.83,0.352,8.853,0.648,Good
user_15,2024-07,187547.4,118521.85,69025.55,0.368,10.098,0.632,Good
user_15,2024-08,191193.71,107892.14,83301.57,0.436,9.028,0.564,Good
user_15,2024-09,186068.41,124547.26,61521.15,0.331,9.867,0.669,Good
